DepDelay,Origin,Dest,CRSDepTime,Distance,ArrDel15,ArrDelay,DepHour
29.0,IAH,AUS,2156,140.0,1.0,39.0,21
-8.0,MSP,PHX,717,1276.0,0.0,-3.0,7
56.0,LGA,BOS,1915,184.0,1.0,66.0,19
-6.0,SEA,IAH,2330,1874.0,0.0,-17.0,23
0.0,MSP,ORD,1310,334.0,0.0,-1.0,13
-2.0,ALB,ORD,615,723.0,0.0,-10.0,6
9.0,BUR,DEN,1735,850.0,0.0,9.0,17
-3.0,CLT,IAD,1800,322.0,0.0,-8.0,18
4.0,AUS,SJC,1155,1476.0,1.0,27.0,11
218.0,OTH,SFO,1250,412.0,1.0,220.0,12
4.0,LAX,PHX,1525,370.0,0.0,9.0,15
-7.0,PDX,DEN,1112,991.0,0.0,-17.0,11
19.0,ORD,SAV,710,773.0,1.0,31.0,7
9.0,ATL,PBI,2259,545.0,0.0,-9.0,22
-6.0,MCI,SEA,700,1489.0,0.0,-28.0,7
0.0,SEA,SFO,930,679.0,0.0,-21.0,9
4.0,BOS,MEM,2026,1139.0,0.0,-7.0,20
-3.0,ATL,EYW,1116,646.0,0.0,-10.0,11
-3.0,MDW,CLT,825,584.0,0.0,-10.0,8
-5.0,MSY,MSP,1745,1039.0,0.0,-7.0,17
-2.0,MCO,IAH,945,854.0,0.0,-12.0,9
-2.0,PNS,DFW,1127,604.0,0.0,-10.0,11
-5.0,ORF,CLT,515,290.0,0.0,-18.0,5
-4.0,DRO,DEN,1339,251.0,0.0,8.0,13
-9.0,ORD,MSY,1250,837.0,0.0,-24.0,12
57.0,SJU,EWR,630,1608.0,1.0,40.0,6
0.0,ORD,AVP,1355,632.0,0.0,-9.0,13
14.0,CLT,MIA,1643,650.0,1.0,82.0,16
43.0,ATL,SAN,1000,1892.0,1.0,25.0,10
22.0,MCO,LGA,1847,950.0,0.0,4.0,18
-4.0,MSY,BNA,745,471.0,0.0,-3.0,7
-1.0,MIA,IAH,745,964.0,0.0,-13.0,7
-6.0,SEA,PDX,1155,129.0,1.0,25.0,11
13.0,ATL,DTW,1654,594.0,0.0,14.0,16
-7.0,SNA,SEA,1947,978.0,0.0,-12.0,19
6.0,AVL,ATL,1606,164.0,0.0,-7.0,16
-2.0,PHL,CHS,1532,550.0,0.0,0.0,15
-9.0,JAX,JFK,600,828.0,0.0,-15.0,6
10.0,IDA,DEN,1759,458.0,0.0,-1.0,17
-8.0,JFK,SEA,1853,2422.0,0.0,-8.0,18
-4.0,ORD,DTW,1814,235.0,0.0,-7.0,18
-3.0,BWI,ALB,635,289.0,0.0,0.0,6
-4.0,OKC,MSP,715,694.0,0.0,-15.0,7
-6.0,LAX,SJC,2030,308.0,0.0,-18.0,20
-6.0,BWI,IAH,700,1235.0,0.0,-5.0,7
-2.0,FLL,DFW,720,1119.0,0.0,-8.0,7
-4.0,SFO,SLC,1906,599.0,0.0,-18.0,19
-4.0,MYR,ATL,1809,317.0,0.0,-16.0,18
-4.0,DAL,STL,1815,546.0,0.0,-12.0,18
-6.0,DEN,MCO,600,1546.0,0.0,-14.0,6
-3.0,SEA,EWR,600,2402.0,0.0,0.0,6
-10.0,TLH,DFW,1234,767.0,0.0,-32.0,12
61.0,SJU,MCO,2112,1189.0,1.0,54.0,21
-4.0,ABQ,IAH,800,744.0,0.0,-2.0,8
0.0,LAX,ORD,824,1744.0,0.0,-12.0,8
14.0,JFK,HNL,1000,4983.0,1.0,30.0,10
-4.0,DFW,LIT,1831,304.0,0.0,-5.0,18
23.0,SEA,DEN,2020,1024.0,0.0,13.0,20
-4.0,ORD,CVG,1719,264.0,0.0,-15.0,17
-2.0,ORD,BWI,1755,622.0,0.0,-18.0,17
-4.0,CMH,JFK,702,483.0,0.0,-20.0,7
-8.0,DCA,LAN,1720,479.0,0.0,-4.0,17
-3.0,PHL,DFW,1553,1303.0,1.0,18.0,15
-5.0,CHS,MIA,600,489.0,0.0,-14.0,6
-1.0,FLL,LGA,1436,1076.0,0.0,-18.0,14
0.0,CLT,SLC,1837,1727.0,0.0,-17.0,18
-7.0,RSW,ATL,1120,515.0,0.0,-16.0,11
-6.0,OMA,LGA,600,1148.0,0.0,1.0,6
-4.0,PHX,DFW,1255,868.0,0.0,-7.0,12
3.0,MSY,DEN,1440,1062.0,0.0,-7.0,14
97.0,DTW,BDL,1025,549.0,1.0,85.0,10
368.0,IAH,MEM,1210,468.0,1.0,359.0,12
0.0,SFO,LAX,1215,337.0,0.0,-15.0,12
-6.0,EWR,DEN,600,1605.0,0.0,-13.0,6
10.0,CLT,MCO,1455,468.0,0.0,2.0,14
-2.0,ATL,CVG,1437,373.0,0.0,-7.0,14
22.0,DEN,ABQ,1140,349.0,1.0,18.0,11
-1.0,IAD,DFW,1706,1172.0,0.0,6.0,17
-15.0,AUS,SAN,2059,1164.0,0.0,-13.0,20
19.0,ORD,DEN,1625,888.0,1.0,23.0,16
13.0,AUS,LGB,1845,1226.0,0.0,4.0,18
73.0,JAN,BWI,1220,888.0,1.0,55.0,12
158.0,MEM,HOU,1735,484.0,1.0,162.0,17
7.0,DEN,PHX,1435,602.0,0.0,0.0,14
-8.0,IAH,PHL,1222,1325.0,0.0,-19.0,12
37.0,MSY,JFK,858,1182.0,1.0,49.0,8
9.0,DEN,GEG,1916,836.0,0.0,3.0,19
6.0,SJU,MCO,1532,1189.0,0.0,14.0,15
-9.0,CLT,BOS,1241,728.0,0.0,-20.0,12
-1.0,BNA,SRQ,835,648.0,0.0,4.0,8
28.0,SHV,CLT,1312,764.0,0.0,9.0,13
160.0,ATL,PHL,2245,666.0,1.0,146.0,22
-2.0,STL,CLT,1443,575.0,0.0,3.0,14
-5.0,LAS,TUS,2110,365.0,0.0,-20.0,21
-4.0,IAD,JFK,1108,228.0,0.0,1.0,11
-12.0,TPA,JFK,915,1005.0,0.0,-4.0,9
-6.0,MSP,LAS,2025,1299.0,1.0,19.0,20
-1.0,ORD,IAH,930,925.0,0.0,-17.0,9
-3.0,HOU,LAS,745,1235.0,0.0,-17.0,7
3.0,ATL,ORF,1454,516.0,0.0,-6.0,14
-2.0,DFW,GJT,1441,773.0,0.0,2.0,14
-3.0,ORD,OMA,1958,416.0,0.0,-15.0,19
-3.0,DCA,MCO,1220,759.0,0.0,-15.0,12
-8.0,PHX,BUR,800,369.0,0.0,-28.0,8
-4.0,PDX,ORD,1431,1739.0,0.0,-10.0,14
-1.0,MAF,DFW,810,309.0,0.0,-10.0,8
-5.0,ORD,TVC,1535,224.0,0.0,-14.0,15
-1.0,MEM,MSP,600,700.0,0.0,-11.0,6
46.0,MCI,ORD,800,403.0,1.0,35.0,8
8.0,JFK,PBI,1203,1028.0,0.0,14.0,12
-2.0,BNA,LGA,712,764.0,0.0,-12.0,7
55.0,MCO,SJU,1855,1189.0,1.0,45.0,18
-1.0,CLT,SAN,1140,2077.0,0.0,-14.0,11
-6.0,LGA,CLT,1132,544.0,0.0,-15.0,11
-9.0,ATL,MSY,1006,425.0,0.0,-5.0,10
-7.0,SFO,JFK,1105,2586.0,0.0,6.0,11
-16.0,GSP,ATL,1200,153.0,0.0,-28.0,12
2.0,HNL,ITO,1710,216.0,0.0,-2.0,17
-7.0,PNS,DCA,606,816.0,0.0,0.0,6
3.0,PHX,DTW,1140,1671.0,0.0,10.0,11
-2.0,ATL,VPS,810,250.0,0.0,-9.0,8
-1.0,BOI,LAX,1650,674.0,0.0,-3.0,16
8.0,HNL,LAX,1255,2556.0,0.0,-15.0,12
172.0,BWI,LAX,835,2329.0,1.0,161.0,8
35.0,MIA,IAH,1347,964.0,1.0,18.0,13
17.0,LAX,BOS,1135,2611.0,0.0,9.0,11
7.0,PHX,OMA,1155,1037.0,0.0,8.0,11
-3.0,SJC,LAX,640,308.0,0.0,-3.0,6
116.0,TUS,ATL,1429,1541.0,1.0,119.0,14
-9.0,PDX,SFO,1947,550.0,1.0,49.0,19
6.0,MCO,BNA,1500,616.0,0.0,-1.0,15
117.0,LAS,DFW,1217,1055.0,1.0,131.0,12
-7.0,ORD,ABQ,930,1118.0,0.0,-23.0,9
-10.0,TUL,LGA,801,1231.0,0.0,-17.0,8
-5.0,SEA,PHX,700,1107.0,0.0,-4.0,7
-3.0,LAS,LGB,1215,231.0,0.0,-14.0,12
-10.0,ANC,OME,1050,539.0,0.0,-15.0,10
28.0,ITO,HNL,1310,216.0,1.0,34.0,13
20.0,ORD,MSP,1951,334.0,1.0,34.0,19
-9.0,SAT,ORD,615,1041.0,0.0,-14.0,6
61.0,ATL,DCA,1418,547.0,1.0,71.0,14
17.0,BDL,TPA,810,1111.0,0.0,11.0,8
-4.0,MDW,PVD,1330,842.0,0.0,0.0,13
-5.0,JFK,RDU,1359,427.0,1.0,18.0,13
212.0,ASE,IAH,1330,913.0,1.0,213.0,13
12.0,EGE,DFW,1645,721.0,0.0,6.0,16
-4.0,LAS,SAN,1940,258.0,0.0,-11.0,19
-6.0,DCA,BOS,1200,399.0,0.0,-8.0,12
-5.0,LAS,BWI,600,2106.0,0.0,-23.0,6
3.0,DFW,COS,2051,592.0,0.0,-10.0,20
-3.0,MDW,DTW,936,228.0,0.0,-8.0,9
2.0,EWR,SJU,2040,1608.0,0.0,-1.0,20
27.0,ORD,LAX,715,1744.0,0.0,-13.0,7
0.0,PHX,ORD,1625,1440.0,0.0,-3.0,16
-1.0,ORD,MLI,845,139.0,0.0,-5.0,8
8.0,HNL,SJC,1240,2417.0,0.0,3.0,12
-3.0,ORD,CLE,2130,316.0,0.0,-10.0,21
-8.0,FLL,RDU,1910,680.0,0.0,-13.0,19
-9.0,OAK,PDX,535,543.0,0.0,-26.0,5
-13.0,LGB,PHX,1945,355.0,0.0,-22.0,19
-1.0,OMA,LAS,710,1099.0,0.0,-32.0,7
21.0,ATL,TYS,2259,152.0,1.0,21.0,22
-2.0,CMH,MDW,1735,283.0,0.0,-13.0,17
4.0,DEN,DFW,2133,641.0,1.0,24.0,21
-7.0,BOS,MCI,615,1256.0,0.0,-38.0,6
0.0,JFK,MIA,1107,1089.0,1.0,31.0,11
2.0,SFO,PDX,1830,550.0,0.0,-13.0,18
-4.0,DAL,TPA,625,917.0,0.0,-2.0,6
-3.0,COS,DEN,1015,73.0,0.0,-19.0,10
0.0,ORD,SFO,710,1846.0,0.0,-9.0,7
-4.0,JFK,RDU,1407,427.0,1.0,26.0,14
-11.0,PIT,RDU,845,328.0,0.0,-26.0,8
-5.0,DEN,BOS,2340,1754.0,0.0,-18.0,23
22.0,ABQ,DFW,1159,569.0,0.0,3.0,11
5.0,SEA,GEG,1935,224.0,0.0,-4.0,19
-7.0,SFO,ORD,1645,1846.0,0.0,-4.0,16
-4.0,AUS,MSY,500,444.0,0.0,-6.0,5
0.0,ORD,EWR,1043,719.0,0.0,-11.0,10
-7.0,SFO,PIT,2309,2254.0,0.0,-32.0,23
0.0,MCO,ATL,545,404.0,0.0,-5.0,5
-10.0,IAD,ATL,1312,534.0,0.0,-23.0,13
-1.0,ATL,MSP,2247,907.0,0.0,-11.0,22
47.0,STL,OMA,2220,342.0,1.0,44.0,22
-8.0,SAN,DFW,1445,1171.0,0.0,-16.0,14
0.0,DFW,SLC,2227,989.0,1.0,19.0,22
83.0,ATL,CLT,1522,226.0,1.0,73.0,15
-7.0,BOS,MIA,705,1258.0,0.0,-51.0,7
18.0,AUS,ORD,1246,977.0,0.0,0.0,12
-2.0,RDU,MIA,706,700.0,0.0,6.0,7
-5.0,DFW,DAY,1032,861.0,0.0,-18.0,10
121.0,CLT,DTW,1243,500.0,1.0,104.0,12
-2.0,SJC,SAN,1800,417.0,0.0,-13.0,18
8.0,EWR,MEM,1059,946.0,0.0,-8.0,10
-6.0,SFO,LAX,1230,337.0,0.0,-17.0,12
3.0,MSP,FAR,1116,223.0,0.0,4.0,11
97.0,ORD,MIA,2020,1197.0,1.0,78.0,20
-4.0,TPA,SEA,1120,2520.0,0.0,-25.0,11
13.0,SLC,BOI,836,290.0,0.0,-1.0,8
7.0,PNS,BNA,1400,391.0,0.0,-6.0,14
-2.0,MSP,DEN,2010,680.0,0.0,-11.0,20
-5.0,CLT,TLH,2020,386.0,0.0,-26.0,20
0.0,TPA,DTW,800,983.0,0.0,-1.0,8
-4.0,DEN,TPA,1742,1506.0,1.0,19.0,17
0.0,FLL,BNA,1250,793.0,0.0,-17.0,12
-5.0,CLT,DCA,1457,331.0,0.0,-6.0,14
-4.0,SEA,PSC,1735,172.0,0.0,-13.0,17
-5.0,SJU,BOS,1305,1674.0,0.0,-3.0,13
6.0,AUS,ORD,1350,977.0,0.0,-14.0,13
1.0,DAL,ABQ,1730,580.0,0.0,-8.0,17
-10.0,BOS,PHL,700,280.0,0.0,-37.0,7
3.0,MIA,JAX,1830,335.0,0.0,-2.0,18
8.0,ATL,SLC,1223,1590.0,0.0,-16.0,12
-7.0,ISP,BWI,1030,220.0,0.0,-21.0,10
73.0,DFW,ABQ,1057,569.0,1.0,68.0,10
3.0,SLC,HNL,1225,2994.0,0.0,-34.0,12
77.0,PBI,ORD,1504,1144.0,1.0,69.0,15
-5.0,MCO,SFO,856,2446.0,0.0,-11.0,8
-5.0,IAD,MSY,1709,955.0,0.0,-9.0,17
-1.0,MSP,DEN,1403,680.0,1.0,27.0,14
0.0,SEA,CLT,705,2279.0,0.0,-26.0,7
11.0,EWR,ORD,1322,719.0,0.0,3.0,13
-1.0,JFK,SAV,800,718.0,0.0,6.0,8
0.0,SDF,LAS,600,1624.0,1.0,32.0,6
0.0,MCO,EWR,1708,937.0,0.0,-32.0,17
46.0,CLT,MCO,1633,468.0,1.0,50.0,16
-7.0,LAS,DTW,600,1749.0,0.0,-21.0,6
8.0,CAE,ATL,1748,192.0,0.0,-10.0,17
14.0,PHX,PHL,2353,2075.0,0.0,-11.0,23
91.0,FAI,ORD,2122,2785.0,1.0,86.0,21
-2.0,ORD,BNA,1410,409.0,0.0,-14.0,14
-5.0,MSP,DTW,945,528.0,0.0,-13.0,9
0.0,IAD,DTW,1320,383.0,0.0,-23.0,13
8.0,LAX,IAD,2350,2288.0,0.0,-2.0,23
-6.0,HNL,LIH,910,102.0,0.0,-5.0,9
22.0,PHX,ORD,1730,1440.0,0.0,0.0,17
-3.0,ORD,LIT,1233,552.0,0.0,-1.0,12
-3.0,HNL,LIH,1025,102.0,0.0,-7.0,10
-1.0,STL,ORD,1500,258.0,0.0,-12.0,15
-8.0,BNA,EWR,1040,748.0,0.0,-14.0,10
9.0,DAL,LGA,1320,1381.0,0.0,-9.0,13
-9.0,IAD,PIT,846,182.0,0.0,-23.0,8
-4.0,BUF,ATL,1221,712.0,0.0,-16.0,12
-5.0,DFW,SGF,2108,364.0,0.0,5.0,21
-7.0,DCA,BHM,1359,653.0,0.0,-14.0,13
26.0,HOU,JAN,2125,359.0,1.0,18.0,21
-3.0,DTW,PIT,1622,201.0,0.0,-10.0,16
3.0,SMF,SLC,530,532.0,0.0,-5.0,5
113.0,KOA,SJC,1325,2384.0,1.0,118.0,13
-7.0,PHX,MSP,841,1276.0,0.0,-12.0,8
-6.0,DTW,PHL,1115,453.0,0.0,-9.0,11
0.0,DEN,LGB,1110,854.0,0.0,-4.0,11
5.0,DEN,MSP,1011,680.0,0.0,1.0,10
0.0,MDW,BWI,1255,611.0,0.0,6.0,12
-11.0,ORD,ROA,1355,531.0,0.0,-35.0,13
-5.0,MSN,LGA,639,812.0,0.0,-16.0,6
-7.0,SNA,STS,1909,433.0,0.0,-11.0,19
-3.0,BOI,OAK,700,512.0,0.0,-4.0,7
3.0,SFO,SEA,1730,679.0,0.0,-2.0,17
27.0,FLL,LAS,2030,2173.0,0.0,6.0,20
0.0,SEA,MCI,1155,1489.0,1.0,20.0,11
-13.0,RDU,JFK,727,427.0,0.0,7.0,7
1.0,LAX,ACV,1930,577.0,0.0,0.0,19
261.0,DCA,MEM,2008,762.0,1.0,238.0,20
-6.0,DCA,MCO,820,759.0,0.0,-23.0,8
-7.0,EWR,ROC,1529,246.0,0.0,-23.0,15
-12.0,ATL,CAE,1240,192.0,0.0,-19.0,12
17.0,ATL,PVD,1525,903.0,1.0,16.0,15
-11.0,MCO,PHL,716,861.0,0.0,-3.0,7
1.0,HNL,LIH,1530,102.0,0.0,-1.0,15
11.0,DFW,CVG,1225,812.0,0.0,-3.0,12
8.0,LAX,MCI,1335,1363.0,0.0,-10.0,13
5.0,AUS,LAS,545,1090.0,0.0,14.0,5
82.0,SEA,SJC,1745,696.0,1.0,78.0,17
-3.0,IAD,ORD,1241,588.0,0.0,-28.0,12
57.0,DEN,HOU,1850,883.0,1.0,55.0,18
9.0,LAX,ASE,825,737.0,0.0,-17.0,8
13.0,XWA,DEN,700,582.0,1.0,68.0,7
7.0,CVG,DCA,1729,411.0,0.0,3.0,17
-10.0,CID,ORD,1538,196.0,0.0,8.0,15
-3.0,BNA,ATL,700,214.0,0.0,-7.0,7
-2.0,LAS,LAX,610,236.0,0.0,5.0,6
0.0,ORD,BWI,1345,622.0,0.0,11.0,13
-1.0,AUS,CLT,1530,1032.0,0.0,-9.0,15
-3.0,HOU,FLL,1155,957.0,0.0,1.0,11
-5.0,DFW,IAH,2048,224.0,0.0,-15.0,20
-5.0,LAX,SJC,710,308.0,0.0,2.0,7
11.0,MCO,SFO,1935,2446.0,1.0,19.0,19
0.0,IAH,SEA,1755,1874.0,0.0,5.0,17
-2.0,DCA,TPA,1100,814.0,0.0,0.0,11
14.0,LAS,SEA,1737,867.0,1.0,15.0,17
29.0,DEN,SAN,1550,853.0,0.0,10.0,15
-1.0,MCO,STL,1825,882.0,0.0,-5.0,18
-5.0,SJC,BUR,2035,296.0,0.0,-12.0,20
37.0,EWR,GSP,2129,594.0,1.0,43.0,21
28.0,ATL,DCA,2108,547.0,1.0,23.0,21
2.0,LAS,LIH,1010,2818.0,0.0,-13.0,10
-9.0,MAF,DFW,1017,309.0,0.0,-18.0,10
-1.0,LAX,IAH,1203,1379.0,0.0,6.0,12
-6.0,DCA,LGA,1625,214.0,0.0,-33.0,16
-3.0,LGA,STL,1430,888.0,0.0,0.0,14
-5.0,ATL,FWA,2150,508.0,0.0,-24.0,21
16.0,JFK,MCO,737,944.0,0.0,-12.0,7
-6.0,PBI,DCA,1740,857.0,0.0,-16.0,17
8.0,IAH,SJU,1812,2007.0,0.0,-7.0,18
-1.0,SLC,OAK,2302,588.0,0.0,-17.0,23
-1.0,BUR,PHX,1330,369.0,0.0,-14.0,13
-3.0,CLE,BOS,1700,563.0,0.0,-13.0,17
0.0,FLL,BWI,1110,925.0,0.0,-11.0,11
0.0,DTW,ATL,1419,594.0,0.0,-25.0,14
-3.0,CHS,MDW,505,745.0,0.0,-12.0,5
232.0,MSN,DFW,1727,821.0,1.0,213.0,17
52.0,MCI,CLT,1127,808.0,1.0,42.0,11
4.0,ORD,DFW,1049,802.0,0.0,-24.0,10
19.0,LAX,DFW,1434,1235.0,1.0,18.0,14
-6.0,BDL,ORD,519,783.0,0.0,-21.0,5
21.0,MIA,PHL,2140,1013.0,1.0,20.0,21
-2.0,MCI,MDW,1050,405.0,0.0,-10.0,10
-2.0,SLC,SNA,806,588.0,0.0,11.0,8
163.0,DCA,ORF,1746,142.0,1.0,187.0,17
39.0,IAH,ORD,2210,925.0,1.0,33.0,22
1.0,HNL,SJC,1310,2417.0,0.0,-9.0,13
-4.0,MDW,DCA,1540,601.0,0.0,-14.0,15
119.0,FLL,BUF,1432,1166.0,1.0,96.0,14
0.0,RSW,DFW,730,1017.0,0.0,-12.0,7
0.0,MOT,MSP,500,449.0,0.0,-11.0,5
-4.0,SFO,AUS,840,1504.0,0.0,12.0,8
-2.0,RDU,DCA,520,227.0,0.0,-18.0,5
222.0,HNL,EWR,1620,4962.0,1.0,217.0,16
-11.0,HLN,DEN,645,594.0,0.0,-23.0,6
127.0,PBI,LGA,1607,1035.0,1.0,121.0,16
13.0,MCI,MDW,1115,405.0,1.0,16.0,11
-9.0,PNS,DCA,1712,816.0,0.0,-28.0,17
3.0,ILM,ATL,600,377.0,0.0,6.0,6
-9.0,ORD,CMX,1602,360.0,0.0,-11.0,16
-6.0,PHX,BOI,830,735.0,0.0,-1.0,8
-7.0,DEN,CLE,1610,1201.0,0.0,-6.0,16
0.0,EYW,DFW,1409,1089.0,0.0,-11.0,14
-1.0,PDX,SAN,1555,933.0,0.0,-8.0,15
53.0,ATL,GSP,2319,153.0,1.0,45.0,23
14.0,SAT,LAS,2258,1069.0,1.0,23.0,22
-10.0,KOA,SEA,1035,2688.0,0.0,-11.0,10
-1.0,JAN,DFW,1233,408.0,0.0,-14.0,12
-7.0,ORD,PHX,1323,1440.0,0.0,-18.0,13
-5.0,MSY,DEN,525,1062.0,0.0,-12.0,5
-4.0,ATL,CSG,2050,83.0,0.0,-20.0,20
81.0,MDW,LAS,830,1521.0,1.0,98.0,8
-7.0,SEA,GEG,1935,224.0,0.0,-16.0,19
-11.0,SLC,BOI,1745,290.0,0.0,-26.0,17
6.0,SEA,SFO,1905,679.0,0.0,1.0,19
-3.0,DFW,JFK,1656,1391.0,0.0,-9.0,16
45.0,ATL,LAX,650,1947.0,1.0,35.0,6
6.0,SMF,LAS,1559,397.0,0.0,-4.0,15
2.0,DEN,JLN,745,582.0,0.0,4.0,7
39.0,CMH,TPA,2120,829.0,1.0,36.0,21
-4.0,SAN,DEN,1614,853.0,0.0,-14.0,16
-5.0,BDL,DCA,530,313.0,0.0,-8.0,5
145.0,CLT,IAD,1430,322.0,1.0,131.0,14
4.0,AUS,JFK,1254,1521.0,0.0,2.0,12
72.0,AUS,LGB,1420,1226.0,1.0,65.0,14
19.0,LAS,BUR,1610,223.0,1.0,39.0,16
-9.0,DCA,SEA,800,2329.0,0.0,-35.0,8
-4.0,DTW,SEA,1625,1927.0,0.0,-25.0,16
15.0,SMF,PSP,1140,439.0,0.0,7.0,11
-5.0,PHX,MDW,1025,1444.0,0.0,-15.0,10
-5.0,DFW,BHM,713,597.0,0.0,-15.0,7
35.0,LGA,DFW,2255,1389.0,1.0,30.0,22
11.0,HNL,SEA,2030,2677.0,0.0,-11.0,20
2.0,DEN,BNA,1729,1014.0,0.0,-11.0,17
-3.0,ATL,DAY,1250,432.0,0.0,-7.0,12
945.0,CMH,CLT,1814,347.0,1.0,933.0,18
0.0,PVD,BWI,1625,327.0,0.0,-4.0,16
5.0,MCO,BWI,910,787.0,0.0,1.0,9
-4.0,MRY,SFO,645,77.0,0.0,13.0,6
25.0,MCO,BNA,1352,616.0,1.0,32.0,13
28.0,DEN,CID,752,692.0,1.0,20.0,7
-5.0,DAL,DCA,1410,1184.0,0.0,-16.0,14
8.0,GRR,MDW,1140,137.0,0.0,-3.0,11
-10.0,MKE,MSP,1010,297.0,0.0,-25.0,10
-7.0,SEA,ORD,700,1721.0,0.0,-15.0,7
-3.0,DFW,CVG,2044,812.0,0.0,-4.0,20
-6.0,CLT,AGS,2025,140.0,0.0,-34.0,20
-5.0,ORD,MIA,1710,1197.0,0.0,-18.0,17
-1.0,ORD,SFO,707,1846.0,0.0,-18.0,7
-1.0,DCA,ATL,1728,547.0,0.0,4.0,17
184.0,AVL,MIA,1646,677.0,1.0,177.0,16
14.0,LAS,COS,830,604.0,1.0,26.0,8
-4.0,SNA,DEN,1245,846.0,0.0,-18.0,12
-6.0,CAK,CLT,1320,394.0,0.0,-15.0,13
-3.0,DEN,SAN,1929,853.0,0.0,-19.0,19
-3.0,SFO,DFW,1137,1464.0,0.0,0.0,11
9.0,DTW,BDL,1022,549.0,0.0,-7.0,10
72.0,LAX,MIA,2206,2342.0,1.0,44.0,22
1.0,RDU,EWR,1225,416.0,0.0,-6.0,12
-4.0,AGS,ATL,530,143.0,0.0,-12.0,5
34.0,ATL,PBI,1012,545.0,1.0,32.0,10
18.0,PHX,MDW,1440,1444.0,1.0,31.0,14
-1.0,DEN,MCI,1030,533.0,0.0,-1.0,10
-5.0,SAN,MRY,1630,375.0,0.0,3.0,16
56.0,BZN,BOS,1535,1991.0,1.0,34.0,15
-8.0,LAX,TPA,2258,2158.0,0.0,2.0,22
-10.0,PHX,SBP,1013,509.0,0.0,1.0,10
-9.0,EWR,BTV,1816,266.0,1.0,19.0,18
-8.0,PDX,SBA,925,784.0,0.0,-16.0,9
-3.0,EWR,IAH,1420,1400.0,0.0,4.0,14
16.0,MSP,OMA,901,282.0,0.0,-2.0,9
-8.0,BNA,RDU,1749,442.0,1.0,30.0,17
-6.0,AUS,BOS,1255,1698.0,0.0,-15.0,12
159.0,ATL,MIA,1044,594.0,1.0,154.0,10
-12.0,CRP,DFW,1645,354.0,0.0,-24.0,16
-5.0,BOS,LAX,1046,2611.0,0.0,-42.0,10
-1.0,BOS,CLT,1920,728.0,0.0,-12.0,19
-4.0,ATL,DEN,810,1199.0,0.0,-13.0,8
112.0,MKE,CLT,700,651.0,1.0,106.0,7
0.0,MCO,BWI,2151,787.0,1.0,17.0,21
1.0,DEN,SAN,1900,853.0,0.0,-10.0,19
16.0,ATL,MCI,1949,692.0,0.0,-3.0,19
0.0,XNA,PHX,650,1023.0,0.0,-7.0,6
-9.0,JFK,CHS,1820,636.0,0.0,-33.0,18
-1.0,ATL,TLH,955,223.0,0.0,-16.0,9
-8.0,DCA,ECP,1159,769.0,0.0,-28.0,11
24.0,SNA,SJC,1710,342.0,0.0,11.0,17
8.0,DEN,SFO,1543,967.0,0.0,5.0,15
-3.0,ATL,ABE,2045,692.0,1.0,18.0,20
-5.0,PHX,PHL,700,2075.0,0.0,-7.0,7
-5.0,SEA,ANC,1138,1448.0,0.0,-9.0,11
-4.0,SLC,DCA,1007,1851.0,0.0,-8.0,10
-15.0,LGA,SCE,2050,208.0,0.0,-9.0,20
-2.0,LGA,RIC,1659,292.0,0.0,-17.0,16
-9.0,AUS,RDU,1200,1162.0,0.0,-29.0,12
57.0,MIA,CMH,1532,990.0,1.0,32.0,15
-5.0,MCO,SFO,1949,2446.0,0.0,7.0,19
-6.0,SLC,LWS,1155,461.0,0.0,-6.0,11
-5.0,SLC,OAK,650,588.0,0.0,-16.0,6
37.0,LAS,STL,800,1371.0,1.0,27.0,8
-11.0,LGA,CMH,1415,479.0,0.0,-11.0,14
0.0,ATL,MSY,705,425.0,0.0,7.0,7
-2.0,ORD,DTW,2005,235.0,0.0,-12.0,20
-12.0,BWI,PHX,810,1999.0,0.0,-3.0,8
21.0,JFK,MCO,1955,944.0,0.0,-2.0,19
0.0,EWR,MSY,2036,1167.0,0.0,-2.0,20
-7.0,CMH,MSP,1237,626.0,0.0,-11.0,12
-7.0,IAH,AUS,1237,140.0,0.0,-6.0,12
-2.0,ILM,ATL,1125,377.0,0.0,-18.0,11
194.0,LAS,JFK,2235,2248.0,1.0,179.0,22
15.0,DFW,DEN,1639,641.0,1.0,84.0,16
88.0,AUS,MCO,1850,994.0,1.0,87.0,18
11.0,MCO,FLL,2049,177.0,0.0,2.0,20
-2.0,CLT,SLC,2027,1727.0,0.0,-16.0,20
35.0,MCI,CLT,1837,808.0,1.0,15.0,18
23.0,ORD,LAX,1715,1744.0,0.0,3.0,17
-7.0,IAH,DFW,845,224.0,0.0,-20.0,8
-15.0,LGA,MEM,1200,963.0,0.0,-28.0,12
19.0,SAT,DAL,2130,247.0,1.0,20.0,21
25.0,SEA,ONT,1951,956.0,1.0,31.0,19
-6.0,TUL,SLC,805,926.0,0.0,0.0,8
-8.0,SGF,ATL,600,563.0,0.0,-36.0,6
132.0,ALB,BWI,1630,289.0,1.0,141.0,16
7.0,PBI,LAX,1657,2330.0,0.0,14.0,16
-4.0,MCI,ATL,1800,692.0,0.0,-3.0,18
-16.0,DTW,MCO,2155,957.0,0.0,-30.0,21
2.0,BOS,MDW,1740,861.0,0.0,3.0,17
-10.0,AUS,LAS,1557,1090.0,0.0,-24.0,15
